fixture_date,season,division,home_team,away_team,home_score,away_score,URLs,fixtureID
2018-03-19,17,3,Hove D.S. Anglers B,N.A.R.C C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639779.html,NA
2018-03-19,17,3,Portslade Sports,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639776.html,NA
2018-03-19,17,3,St. Matthias E,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639778.html,NA
2018-03-12,17,3,Annunciation C,Castle Club F,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639775.html,NA
2018-03-12,17,3,Moulsecoomb Club A,Portslade Sports,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639772.html,NA
2018-03-12,17,3,N.A.R.C C,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639774.html,NA
2018-03-12,17,3,Southwick Sports A,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639773.html,NA
2018-03-05,17,3,Castle Club F,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639770.html,NA
2018-03-05,17,3,Moulsecoomb Club A,Annunciation C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639769.html,NA
2018-03-05,17,3,Portslade Sports,Hove D.S. Anglers B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639768.html,NA
2018-03-05,17,3,St. Matthias E,Southwick Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639771.html,NA
2018-02-26,17,3,Annunciation C,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639764.html,NA
2018-02-26,17,3,Hove D.S. Anglers B,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639767.html,NA
2018-02-26,17,3,N.A.R.C C,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639765.html,NA
2018-02-26,17,3,Southwick Sports A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639766.html,NA
2018-02-19,17,3,Hove D.S. Anglers B,Castle Club F,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639761.html,NA
2018-02-19,17,3,N.A.R.C C,Annunciation C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639763.html,NA
2018-02-19,17,3,Portslade Sports,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639762.html,NA
2018-02-19,17,3,Southwick Sports A,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639760.html,NA
2018-02-12,17,3,Annunciation C,Southwick Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639759.html,NA
2018-02-12,17,3,Castle Club F,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639757.html,NA
2018-02-12,17,3,Moulsecoomb Club A,Hove D.S. Anglers B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639758.html,NA
2018-02-12,17,3,N.A.R.C C,Portslade Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639756.html,NA
2018-02-05,17,3,Hove D.S. Anglers B,Annunciation C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639755.html,NA
2018-02-05,17,3,Portslade Sports,Castle Club F,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639753.html,NA
2018-02-05,17,3,Southwick Sports A,N.A.R.C C,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639754.html,NA
2018-02-05,17,3,St. Matthias E,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639752.html,NA
2018-01-29,17,3,Annunciation C,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639750.html,NA
2018-01-29,17,3,Moulsecoomb Club A,Castle Club F,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639749.html,NA
2018-01-29,17,3,N.A.R.C C,Hove D.S. Anglers B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639751.html,NA
2018-01-29,17,3,Southwick Sports A,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639748.html,NA
2018-01-22,17,3,Castle Club F,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639747.html,NA
2018-01-22,17,3,Hove D.S. Anglers B,Southwick Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639745.html,NA
2018-01-22,17,3,Portslade Sports,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639744.html,NA
2018-01-22,17,3,St. Matthias E,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639746.html,NA
2018-01-15,17,3,Annunciation C,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639741.html,NA
2018-01-15,17,3,Hove D.S. Anglers B,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639740.html,NA
2018-01-15,17,3,N.A.R.C C,Castle Club F,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639742.html,NA
2018-01-15,17,3,Southwick Sports A,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639743.html,NA
2018-01-08,17,3,Castle Club F,Southwick Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639738.html,NA
2018-01-08,17,3,Moulsecoomb Club A,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639737.html,NA
2018-01-08,17,3,Portslade Sports,Annunciation C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639736.html,NA
2018-01-08,17,3,St. Matthias E,Hove D.S. Anglers B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639739.html,NA
2017-12-18,17,3,Annunciation C,N.A.R.C C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639735.html,NA
2017-12-18,17,3,Castle Club F,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639733.html,NA
2017-12-18,17,3,Moulsecoomb Club A,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639732.html,NA
2017-12-18,17,3,St. Matthias E,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639734.html,NA
2017-12-11,17,3,Hove D.S. Anglers B,Moulsecoomb Club A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639730.html,NA
2017-12-11,17,3,Portslade Sports,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639728.html,NA
2017-12-11,17,3,Southwick Sports A,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639731.html,NA
2017-12-11,17,3,St. Matthias E,Castle Club F,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639729.html,NA
2017-11-27,17,3,Annunciation C,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639727.html,NA
2017-11-27,17,3,Castle Club F,Portslade Sports,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639725.html,NA
2017-11-27,17,3,Moulsecoomb Club A,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639724.html,NA
2017-11-27,17,3,N.A.R.C C,Southwick Sports A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639726.html,NA
2017-11-20,17,3,Castle Club F,Moulsecoomb Club A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639721.html,NA
2017-11-20,17,3,Hove D.S. Anglers B,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639723.html,NA
2017-11-20,17,3,Portslade Sports,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639720.html,NA
2017-11-20,17,3,St. Matthias E,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639722.html,NA
2017-11-13,17,3,Annunciation C,Castle Club F,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639719.html,NA
2017-11-13,17,3,Moulsecoomb Club A,Portslade Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639716.html,NA
2017-11-13,17,3,N.A.R.C C,St. Matthias E,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639718.html,NA
2017-11-13,17,3,Southwick Sports A,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639717.html,NA
2017-11-06,17,3,Castle Club F,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639714.html,NA
2017-11-06,17,3,Moulsecoomb Club A,Annunciation C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639713.html,NA
2017-11-06,17,3,Portslade Sports,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639712.html,NA
2017-11-06,17,3,St. Matthias E,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639715.html,NA
2017-10-30,17,3,Annunciation C,Portslade Sports,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639708.html,NA
2017-10-30,17,3,Hove D.S. Anglers B,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639711.html,NA
2017-10-30,17,3,N.A.R.C C,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639709.html,NA
2017-10-30,17,3,Southwick Sports A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639710.html,NA
2017-10-23,17,3,Hove D.S. Anglers B,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639705.html,NA
2017-10-23,17,3,N.A.R.C C,Annunciation C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639707.html,NA
2017-10-23,17,3,Portslade Sports,St. Matthias E,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639706.html,NA
2017-10-23,17,3,Southwick Sports A,Moulsecoomb Club A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639704.html,NA
2017-10-16,17,3,Annunciation C,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639703.html,NA
2017-10-16,17,3,Castle Club F,St. Matthias E,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639701.html,NA
2017-10-16,17,3,Moulsecoomb Club A,Hove D.S. Anglers B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639702.html,NA
2017-10-16,17,3,N.A.R.C C,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639700.html,NA
2017-10-09,17,3,Hove D.S. Anglers B,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639699.html,NA
2017-10-09,17,3,Portslade Sports,Castle Club F,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639697.html,NA
2017-10-09,17,3,Southwick Sports A,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639698.html,NA
2017-10-09,17,3,St. Matthias E,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639696.html,NA
2017-10-02,17,3,Annunciation C,St. Matthias E,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639694.html,NA
2017-10-02,17,3,Moulsecoomb Club A,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639693.html,NA
2017-10-02,17,3,N.A.R.C C,Hove D.S. Anglers B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639695.html,NA
2017-10-02,17,3,Southwick Sports A,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639692.html,NA
2017-09-25,17,3,Castle Club F,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639691.html,NA
2017-09-25,17,3,Hove D.S. Anglers B,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639689.html,NA
2017-09-25,17,3,Portslade Sports,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639688.html,NA
2017-09-25,17,3,St. Matthias E,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639690.html,NA
2017-09-18,17,3,Annunciation C,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639685.html,NA
2017-09-18,17,3,Hove D.S. Anglers B,Portslade Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639684.html,NA
2017-09-18,17,3,N.A.R.C C,Castle Club F,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639686.html,NA
2017-09-18,17,3,Southwick Sports A,St. Matthias E,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639687.html,NA
2017-09-11,17,3,Castle Club F,Southwick Sports A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639682.html,NA
2017-09-11,17,3,Moulsecoomb Club A,N.A.R.C C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639681.html,NA
2017-09-11,17,3,Portslade Sports,Annunciation C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639680.html,NA
2017-09-11,17,3,St. Matthias E,Hove D.S. Anglers B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639683.html,NA
2018-04-16,17,4,Champion House B,Goldstone Ex Serv. B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639904.html,NA
2018-04-16,17,4,N.A.R.C B,Preston Club,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639903.html,NA
2018-04-16,17,4,Portslade Legion,Annunciation A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639901.html,NA
2018-04-16,17,4,Southwick Sports B,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639902.html,NA
2018-04-09,17,4,Annunciation A,Champion House B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639900.html,NA
2018-04-09,17,4,Moulsecoomb Club B,Portslade Legion,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639899.html,NA
2018-04-09,17,4,N.A.R.C B,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639898.html,NA
2018-04-09,17,4,Preston Club,Goldstone Ex Serv. B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639897.html,NA
2018-03-26,17,4,Champion House B,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639896.html,NA
2018-03-26,17,4,Goldstone Ex Serv. B,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639895.html,NA
2018-03-26,17,4,Portslade Legion,N.A.R.C B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639893.html,NA
2018-03-26,17,4,Southwick Sports B,Preston Club,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639894.html,NA
2018-03-19,17,4,Moulsecoomb Club B,Goldstone Ex Serv. B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639892.html,NA
2018-03-19,17,4,N.A.R.C B,Champion House B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639891.html,NA
2018-03-19,17,4,Preston Club,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639889.html,NA
2018-03-19,17,4,Southwick Sports B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639890.html,NA
2018-03-12,17,4,Annunciation A,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639886.html,NA
2018-03-12,17,4,Champion House B,Southwick Sports B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639888.html,NA
2018-03-12,17,4,Goldstone Ex Serv. B,N.A.R.C B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639887.html,NA
2018-03-12,17,4,Portslade Legion,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639885.html,NA
2018-03-05,17,4,N.A.R.C B,Annunciation A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639884.html,NA
2018-03-05,17,4,Portslade Legion,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639882.html,NA
2018-03-05,17,4,Preston Club,Moulsecoomb Club B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639881.html,NA
2018-03-05,17,4,Southwick Sports B,Goldstone Ex Serv. B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639883.html,NA
2018-02-26,17,4,Annunciation A,Southwick Sports B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639879.html,NA
2018-02-26,17,4,Champion House B,Preston Club,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639877.html,NA
2018-02-26,17,4,Goldstone Ex Serv. B,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639878.html,NA
2018-02-26,17,4,Moulsecoomb Club B,N.A.R.C B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639880.html,NA
2018-02-19,17,4,Annunciation A,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639873.html,NA
2018-02-19,17,4,Goldstone Ex Serv. B,Champion House B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639876.html,NA
2018-02-19,17,4,Moulsecoomb Club B,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639874.html,NA
2018-02-19,17,4,Preston Club,N.A.R.C B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639875.html,NA
2018-02-12,17,4,Champion House B,Annunciation A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639872.html,NA
2018-02-12,17,4,Goldstone Ex Serv. B,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639869.html,NA
2018-02-12,17,4,Portslade Legion,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639871.html,NA
2018-02-12,17,4,Southwick Sports B,N.A.R.C B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639870.html,NA
2018-02-05,17,4,Annunciation A,Goldstone Ex Serv. B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639867.html,NA
2018-02-05,17,4,Moulsecoomb Club B,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639868.html,NA
2018-02-05,17,4,N.A.R.C B,Portslade Legion,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639865.html,NA
2018-02-05,17,4,Preston Club,Southwick Sports B,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639866.html,NA
2018-01-29,17,4,Annunciation A,Preston Club,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639861.html,NA
2018-01-29,17,4,Champion House B,N.A.R.C B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639863.html,NA
2018-01-29,17,4,Goldstone Ex Serv. B,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639864.html,NA
2018-01-29,17,4,Portslade Legion,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639862.html,NA
2018-01-22,17,4,Moulsecoomb Club B,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639858.html,NA
2018-01-22,17,4,N.A.R.C B,Goldstone Ex Serv. B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639859.html,NA
2018-01-22,17,4,Preston Club,Portslade Legion,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639857.html,NA
2018-01-22,17,4,Southwick Sports B,Champion House B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639860.html,NA
2018-01-15,17,4,Annunciation A,N.A.R.C B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639856.html,NA
2018-01-15,17,4,Champion House B,Portslade Legion,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639854.html,NA
