Date dd/mm/yyyy,Time HH:MM,Division,Home Team,Away Team,Venue,Pitch,Home Score,Away Score,Season
25/02/2013,19:00,Division 3,Moulsecoomb Club A,Champion House C,,,4,1,12
25/02/2013,19:00,Division 3,National Association of Railway Clubs C,Portslade Sports Centre A,,,1,4,12
04/03/2013,19:00,Division 3,Hove Deep Sea Anglers A,Moulsecoomb Club A,,,5,0,12
04/03/2013,19:00,Division 3,Portslade Sports Centre A,Goldstone Ex-Services Club A,,,5,0,12
04/03/2013,19:00,Division 3,Rileys A,National Association of Railway Clubs C,,,4,1,12
11/03/2013,19:00,Division 3,Goldstone Ex-Services Club A,Rileys A,,,1,4,12
11/03/2013,19:00,Division 3,National Association of Railway Clubs C,Champion House C,,,2,3,12
11/03/2013,19:00,Division 3,Portslade Sports Centre A,Hove Deep Sea Anglers A,,,4,1,12
18/03/2013,19:00,Division 3,Champion House C,Goldstone Ex-Services Club A,,,4,1,12
18/03/2013,19:00,Division 3,Moulsecoomb Club A,National Association of Railway Clubs C,,,4,1,12
18/03/2013,19:00,Division 3,Rileys A,Portslade Sports Centre A,,,4,1,12
25/03/2013,19:00,Division 3,Goldstone Ex-Services Club A,Moulsecoomb Club A,,,2,3,12
25/03/2013,19:00,Division 3,Portslade Sports Centre A,Champion House C,,,4,1,12
25/03/2013,19:00,Division 3,Rileys A,Hove Deep Sea Anglers A,,,3,2,12
08/04/2013,19:00,Division 3,Champion House C,Rileys A,,,4,1,12
08/04/2013,19:00,Division 3,Hove Deep Sea Anglers A,National Association of Railway Clubs C,,,2,3,12
08/04/2013,19:00,Division 3,Moulsecoomb Club A,Portslade Sports Centre A,,,1,4,12
15/04/2013,19:00,Division 3,Champion House C,Hove Deep Sea Anglers A,,,1,4,12
15/04/2013,19:00,Division 3,Goldstone Ex-Services Club A,National Association of Railway Clubs C,,,3,2,12
15/04/2013,19:00,Division 3,Rileys A,Moulsecoomb Club A,,,2,3,12
10/09/2012,19:00,Division 4,Castle Snooker Club D,Southwick Sports A,,,2,3,12
10/09/2012,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club F,,,2,3,12
10/09/2012,19:00,Division 4,St. Matthias D,Rileys B,,,4,1,12
17/09/2012,19:00,Division 4,Castle Snooker Club F,Goldstone Ex-Services Club B,,,3,2,12
17/09/2012,19:00,Division 4,Rileys B,National Association of Railway Clubs B,,,3,2,12
17/09/2012,19:00,Division 4,Southwick Sports A,St. Matthias D,,,3,2,12
24/09/2012,19:00,Division 4,Castle Snooker Club F,Rileys B,,,4,1,12
24/09/2012,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club D,,,1,4,12
24/09/2012,19:00,Division 4,National Association of Railway Clubs B,Southwick Sports A,,,0,5,12
01/10/2012,19:00,Division 4,Castle Snooker Club D,St. Matthias D,,,1,4,12
01/10/2012,19:00,Division 4,Rileys B,Goldstone Ex-Services Club B,,,2,3,12
01/10/2012,19:00,Division 4,Southwick Sports A,Castle Snooker Club F,,,5,0,12
08/10/2012,19:00,Division 4,Goldstone Ex-Services Club B,St. Matthias D,,,2,3,12
08/10/2012,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club D,,,4,1,12
08/10/2012,19:00,Division 4,Rileys B,Southwick Sports A,,,1,4,12
15/10/2012,19:00,Division 4,Castle Snooker Club D,Castle Snooker Club F,,,1,4,12
15/10/2012,19:00,Division 4,Southwick Sports A,Goldstone Ex-Services Club B,,,3,2,12
15/10/2012,19:00,Division 4,St. Matthias D,National Association of Railway Clubs B,,,3,2,12
22/10/2012,19:00,Division 4,Castle Snooker Club F,St. Matthias D,,,4,1,12
22/10/2012,19:00,Division 4,Goldstone Ex-Services Club B,National Association of Railway Clubs B,,,3,2,12
22/10/2012,19:00,Division 4,Rileys B,Castle Snooker Club D,,,,,12
29/10/2012,19:00,Division 4,Castle Snooker Club F,National Association of Railway Clubs B,,,4,1,12
29/10/2012,19:00,Division 4,Rileys B,St. Matthias D,,,1,4,12
29/10/2012,19:00,Division 4,Southwick Sports A,Castle Snooker Club D,,,3,2,12
05/11/2012,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club F,,,4,1,12
05/11/2012,19:00,Division 4,National Association of Railway Clubs B,Rileys B,,,1,4,12
05/11/2012,19:00,Division 4,St. Matthias D,Southwick Sports A,,,1,4,12
12/11/2012,19:00,Division 4,Castle Snooker Club D,Goldstone Ex-Services Club B,,,4,1,12
12/11/2012,19:00,Division 4,Rileys B,Castle Snooker Club F,,,,,12
12/11/2012,19:00,Division 4,Southwick Sports A,National Association of Railway Clubs B,,,4,1,12
19/11/2012,19:00,Division 4,Castle Snooker Club F,Southwick Sports A,,,2,3,12
19/11/2012,19:00,Division 4,Goldstone Ex-Services Club B,Rileys B,,,2,3,12
19/11/2012,19:00,Division 4,St. Matthias D,Castle Snooker Club D,,,4,1,12
26/11/2012,19:00,Division 4,Castle Snooker Club D,National Association of Railway Clubs B,,,1,4,12
26/11/2012,19:00,Division 4,Southwick Sports A,Rileys B,,,5,0,12
26/11/2012,19:00,Division 4,St. Matthias D,Goldstone Ex-Services Club B,,,4,1,12
10/12/2012,19:00,Division 4,Castle Snooker Club F,Castle Snooker Club D,,,3,2,12
10/12/2012,19:00,Division 4,Goldstone Ex-Services Club B,Southwick Sports A,,,1,4,12
10/12/2012,19:00,Division 4,National Association of Railway Clubs B,St. Matthias D,,,2,3,12
17/12/2012,19:00,Division 4,Castle Snooker Club D,Rileys B,,,4,1,12
17/12/2012,19:00,Division 4,National Association of Railway Clubs B,Goldstone Ex-Services Club B,,,3,2,12
17/12/2012,19:00,Division 4,St. Matthias D,Castle Snooker Club F,,,1,4,12
07/01/2013,19:00,Division 4,Castle Snooker Club D,Southwick Sports A,,,2,3,12
07/01/2013,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club F,,,2,3,12
07/01/2013,19:00,Division 4,St. Matthias D,Rileys B,,,3,2,12
14/01/2013,19:00,Division 4,Castle Snooker Club F,Goldstone Ex-Services Club B,,,4,1,12
14/01/2013,19:00,Division 4,Rileys B,National Association of Railway Clubs B,,,,,12
14/01/2013,19:00,Division 4,Southwick Sports A,St. Matthias D,,,5,0,12
21/01/2013,19:00,Division 4,Castle Snooker Club F,Rileys B,,,3,2,12
21/01/2013,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club D,,,3,2,12
21/01/2013,19:00,Division 4,National Association of Railway Clubs B,Southwick Sports A,,,,,12
28/01/2013,19:00,Division 4,Castle Snooker Club D,St. Matthias D,,,3,2,12
28/01/2013,19:00,Division 4,Rileys B,Goldstone Ex-Services Club B,,,3,2,12
28/01/2013,19:00,Division 4,Southwick Sports A,Castle Snooker Club F,,,4,1,12
04/02/2013,19:00,Division 4,Goldstone Ex-Services Club B,St. Matthias D,,,3,2,12
04/02/2013,19:00,Division 4,National Association of Railway Clubs B,Castle Snooker Club D,,,2,3,12
04/02/2013,19:00,Division 4,Rileys B,Southwick Sports A,,,1,4,12
11/02/2013,19:00,Division 4,Castle Snooker Club D,Castle Snooker Club F,,,1,4,12
11/02/2013,19:00,Division 4,Southwick Sports A,Goldstone Ex-Services Club B,,,3,2,12
11/02/2013,19:00,Division 4,St. Matthias D,National Association of Railway Clubs B,,,4,1,12
18/02/2013,19:00,Division 4,Castle Snooker Club F,St. Matthias D,,,4,1,12
18/02/2013,19:00,Division 4,Goldstone Ex-Services Club B,National Association of Railway Clubs B,,,3,2,12
18/02/2013,19:00,Division 4,Rileys B,Castle Snooker Club D,,,1,4,12
25/02/2013,19:00,Division 4,Castle Snooker Club F,National Association of Railway Clubs B,,,4,1,12
25/02/2013,19:00,Division 4,Rileys B,St. Matthias D,,,2,3,12
25/02/2013,19:00,Division 4,Southwick Sports A,Castle Snooker Club D,,,2,3,12
04/03/2013,19:00,Division 4,Goldstone Ex-Services Club B,Castle Snooker Club F,,,3,2,12
04/03/2013,19:00,Division 4,National Association of Railway Clubs B,Rileys B,,,1,4,12
04/03/2013,19:00,Division 4,St. Matthias D,Southwick Sports A,,,1,4,12
11/03/2013,19:00,Division 4,Castle Snooker Club D,Goldstone Ex-Services Club B,,,2,3,12
11/03/2013,19:00,Division 4,Rileys B,Castle Snooker Club F,,,,,12
11/03/2013,19:00,Division 4,Southwick Sports A,National Association of Railway Clubs B,,,,,12
18/03/2013,19:00,Division 4,Castle Snooker Club F,Southwick Sports A,,,2,3,12
18/03/2013,19:00,Division 4,Goldstone Ex-Services Club B,Rileys B,,,3,2,12
18/03/2013,19:00,Division 4,St. Matthias D,Castle Snooker Club D,,,2,3,12
25/03/2013,19:00,Division 4,Castle Snooker Club D,National Association of Railway Clubs B,,,4,1,12
25/03/2013,19:00,Division 4,Southwick Sports A,Rileys B,,,2,3,12
25/03/2013,19:00,Division 4,St. Matthias D,Goldstone Ex-Services Club B,,,2,3,12
08/04/2013,19:00,Division 4,Castle Snooker Club F,Castle Snooker Club D,,,3,2,12
08/04/2013,19:00,Division 4,Goldstone Ex-Services Club B,Southwick Sports A,,,2,3,12
08/04/2013,19:00,Division 4,National Association of Railway Clubs B,St. Matthias D,,,3,2,12
15/04/2013,19:00,Division 4,Castle Snooker Club D,Rileys B,,,2,3,12
15/04/2013,19:00,Division 4,National Association of Railway Clubs B,Goldstone Ex-Services Club B,,,1,4,12
15/04/2013,19:00,Division 4,St. Matthias D,Castle Snooker Club F,,,5,0,12
10/09/2012,19:00,Division 5,Brighton Trades Labour Club,Moulsecoomb Club B,,,3,2,12
10/09/2012,19:00,Division 5,Castle Snooker Club G,Champion House D,,,4,1,12
10/09/2012,19:00,Division 5,Portslade Royal British Legion,Hove Deep Sea Anglers B,,,3,2,12
17/09/2012,19:00,Division 5,Champion House D,Castle Snooker Club J,,,5,0,12
17/09/2012,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club G,,,2,3,12
17/09/2012,19:00,Division 5,Moulsecoomb Club B,Portslade Royal British Legion,,,2,3,12
24/09/2012,19:00,Division 5,Brighton Trades Labour Club,Champion House D,,,3,2,12
24/09/2012,19:00,Division 5,Castle Snooker Club J,Hove Deep Sea Anglers B,,,1,4,12
24/09/2012,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club G,,,2,3,12
01/10/2012,19:00,Division 5,Castle Snooker Club G,Castle Snooker Club J,,,0,5,12
01/10/2012,19:00,Division 5,Champion House D,Moulsecoomb Club B,,,2,3,12
01/10/2012,19:00,Division 5,Hove Deep Sea Anglers B,Brighton Trades Labour Club,,,1,4,12
08/10/2012,19:00,Division 5,Brighton Trades Labour Club,Castle Snooker Club G,,,2,3,12
08/10/2012,19:00,Division 5,Moulsecoomb Club B,Hove Deep Sea Anglers B,,,4,1,12
08/10/2012,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club J,,,1,4,12
15/10/2012,19:00,Division 5,Castle Snooker Club G,Moulsecoomb Club B,,,3,2,12
15/10/2012,19:00,Division 5,Castle Snooker Club J,Brighton Trades Labour Club,,,1,4,12
15/10/2012,19:00,Division 5,Champion House D,Portslade Royal British Legion,,,2,3,12
22/10/2012,19:00,Division 5,Champion House D,Hove Deep Sea Anglers B,,,2,3,12
22/10/2012,19:00,Division 5,Moulsecoomb Club B,Castle Snooker Club J,,,2,3,12
22/10/2012,19:00,Division 5,Portslade Royal British Legion,Brighton Trades Labour Club,,,1,4,12
29/10/2012,19:00,Division 5,Champion House D,Castle Snooker Club G,,,1,4,12
29/10/2012,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Royal British Legion,,,2,3,12
29/10/2012,19:00,Division 5,Moulsecoomb Club B,Brighton Trades Labour Club,,,3,2,12
05/11/2012,19:00,Division 5,Castle Snooker Club G,Hove Deep Sea Anglers B,,,4,1,12
05/11/2012,19:00,Division 5,Castle Snooker Club J,Champion House D,,,2,3,12
05/11/2012,19:00,Division 5,Portslade Royal British Legion,Moulsecoomb Club B,,,3,2,12
12/11/2012,19:00,Division 5,Castle Snooker Club G,Portslade Royal British Legion,,,3,2,12
12/11/2012,19:00,Division 5,Champion House D,Brighton Trades Labour Club,,,3,2,12
12/11/2012,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club J,,,1,4,12
19/11/2012,19:00,Division 5,Brighton Trades Labour Club,Hove Deep Sea Anglers B,,,1,4,12
19/11/2012,19:00,Division 5,Castle Snooker Club J,Castle Snooker Club G,,,1,4,12
19/11/2012,19:00,Division 5,Moulsecoomb Club B,Champion House D,,,2,3,12
26/11/2012,19:00,Division 5,Castle Snooker Club G,Brighton Trades Labour Club,,,2,3,12
26/11/2012,19:00,Division 5,Castle Snooker Club J,Portslade Royal British Legion,,,4,1,12
26/11/2012,19:00,Division 5,Hove Deep Sea Anglers B,Moulsecoomb Club B,,,3,2,12
10/12/2012,19:00,Division 5,Brighton Trades Labour Club,Castle Snooker Club J,,,2,3,12
10/12/2012,19:00,Division 5,Moulsecoomb Club B,Castle Snooker Club G,,,3,2,12
10/12/2012,19:00,Division 5,Portslade Royal British Legion,Champion House D,,,3,2,12
17/12/2012,19:00,Division 5,Brighton Trades Labour Club,Portslade Royal British Legion,,,4,1,12
17/12/2012,19:00,Division 5,Castle Snooker Club J,Moulsecoomb Club B,,,3,2,12
17/12/2012,19:00,Division 5,Hove Deep Sea Anglers B,Champion House D,,,3,2,12
07/01/2013,19:00,Division 5,Brighton Trades Labour Club,Moulsecoomb Club B,,,2,3,12
07/01/2013,19:00,Division 5,Castle Snooker Club G,Champion House D,,,3,2,12
07/01/2013,19:00,Division 5,Portslade Royal British Legion,Hove Deep Sea Anglers B,,,1,4,12
14/01/2013,19:00,Division 5,Champion House D,Castle Snooker Club J,,,3,2,12
14/01/2013,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club G,,,4,1,12
14/01/2013,19:00,Division 5,Moulsecoomb Club B,Portslade Royal British Legion,,,1,4,12
21/01/2013,19:00,Division 5,Brighton Trades Labour Club,Champion House D,,,2,3,12
21/01/2013,19:00,Division 5,Castle Snooker Club J,Hove Deep Sea Anglers B,,,3,2,12
21/01/2013,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club G,,,1,4,12
28/01/2013,19:00,Division 5,Castle Snooker Club G,Castle Snooker Club J,,,3,2,12
28/01/2013,19:00,Division 5,Champion House D,Moulsecoomb Club B,,,4,1,12
28/01/2013,19:00,Division 5,Hove Deep Sea Anglers B,Brighton Trades Labour Club,,,2,3,12
04/02/2013,19:00,Division 5,Brighton Trades Labour Club,Castle Snooker Club G,,,0,5,12
04/02/2013,19:00,Division 5,Moulsecoomb Club B,Hove Deep Sea Anglers B,,,3,2,12
04/02/2013,19:00,Division 5,Portslade Royal British Legion,Castle Snooker Club J,,,3,2,12
11/02/2013,19:00,Division 5,Castle Snooker Club G,Moulsecoomb Club B,,,4,1,12
11/02/2013,19:00,Division 5,Castle Snooker Club J,Brighton Trades Labour Club,,,2,3,12
11/02/2013,19:00,Division 5,Champion House D,Portslade Royal British Legion,,,2,3,12
18/02/2013,19:00,Division 5,Champion House D,Hove Deep Sea Anglers B,,,4,1,12
18/02/2013,19:00,Division 5,Moulsecoomb Club B,Castle Snooker Club J,,,2,3,12
18/02/2013,19:00,Division 5,Portslade Royal British Legion,Brighton Trades Labour Club,,,2,3,12
25/02/2013,19:00,Division 5,Champion House D,Castle Snooker Club G,,,2,3,12
25/02/2013,19:00,Division 5,Hove Deep Sea Anglers B,Portslade Royal British Legion,,,2,3,12
25/02/2013,19:00,Division 5,Moulsecoomb Club B,Brighton Trades Labour Club,,,2,3,12
04/03/2013,19:00,Division 5,Castle Snooker Club G,Hove Deep Sea Anglers B,,,4,1,12
04/03/2013,19:00,Division 5,Castle Snooker Club J,Champion House D,,,2,3,12
04/03/2013,19:00,Division 5,Portslade Royal British Legion,Moulsecoomb Club B,,,4,1,12
11/03/2013,19:00,Division 5,Castle Snooker Club G,Portslade Royal British Legion,,,4,1,12
11/03/2013,19:00,Division 5,Champion House D,Brighton Trades Labour Club,,,2,3,12
11/03/2013,19:00,Division 5,Hove Deep Sea Anglers B,Castle Snooker Club J,,,2,3,12
18/03/2013,19:00,Division 5,Brighton Trades Labour Club,Hove Deep Sea Anglers B,,,5,0,12
18/03/2013,19:00,Division 5,Castle Snooker Club J,Castle Snooker Club G,,,2,3,12
18/03/2013,19:00,Division 5,Moulsecoomb Club B,Champion House D,,,2,3,12
25/03/2013,19:00,Division 5,Castle Snooker Club G,Brighton Trades Labour Club,,,3,2,12
25/03/2013,19:00,Division 5,Castle Snooker Club J,Portslade Royal British Legion,,,4,1,12
25/03/2013,19:00,Division 5,Hove Deep Sea Anglers B,Moulsecoomb Club B,,,,,12
08/04/2013,19:00,Division 5,Brighton Trades Labour Club,Castle Snooker Club J,,,3,2,12
08/04/2013,19:00,Division 5,Moulsecoomb Club B,Castle Snooker Club G,,,1,4,12
08/04/2013,19:00,Division 5,Portslade Royal British Legion,Champion House D,,,2,3,12
15/04/2013,19:00,Division 5,Brighton Trades Labour Club,Portslade Royal British Legion,,,3,2,12
15/04/2013,19:00,Division 5,Castle Snooker Club J,Moulsecoomb Club B,,,1,4,12
15/04/2013,19:00,Division 5,Hove Deep Sea Anglers B,Champion House D,,,3,2,12
10/09/2012,19:00,Division 6,Moulsecoomb Club C,Brighton Ex-Services Club,,,3,2,12
10/09/2012,19:00,Division 6,Portslade Sports Centre C,Shoreham Royal British Legion,,,2,3,12
10/09/2012,19:00,Division 6,Preston Club B,Castle Snooker Club K,,,2,3,12
10/09/2012,19:00,Division 6,Southwick Sports B,Portslade Sports Centre B,,,4,1,12
17/09/2012,19:00,Division 6,Brighton Ex-Services Club,Preston Club B,,,3,2,12
17/09/2012,19:00,Division 6,Castle Snooker Club K,Southwick Sports B,,,4,1,12
17/09/2012,19:00,Division 6,Portslade Sports Centre B,Portslade Sports Centre C,,,1,4,12
17/09/2012,19:00,Division 6,Shoreham Royal British Legion,Moulsecoomb Club C,,,1,4,12
24/09/2012,19:00,Division 6,Portslade Sports Centre B,Castle Snooker Club K,,,3,2,12
24/09/2012,19:00,Division 6,Portslade Sports Centre C,Moulsecoomb Club C,,,1,4,12
24/09/2012,19:00,Division 6,Preston Club B,Shoreham Royal British Legion,,,2,3,12
24/09/2012,19:00,Division 6,Southwick Sports B,Brighton Ex-Services Club,,,4,1,12
01/10/2012,19:00,Division 6,Brighton Ex-Services Club,Portslade Sports Centre B,,,3,2,12
01/10/2012,19:00,Division 6,Castle Snooker Club K,Portslade Sports Centre C,,,3,2,12
01/10/2012,19:00,Division 6,Moulsecoomb Club C,Preston Club B,,,2,3,12
01/10/2012,19:00,Division 6,Shoreham Royal British Legion,Southwick Sports B,,,4,1,12
08/10/2012,19:00,Division 6,Castle Snooker Club K,Brighton Ex-Services Club,,,4,1,12
08/10/2012,19:00,Division 6,Portslade Sports Centre B,Shoreham Royal British Legion,,,3,2,12
08/10/2012,19:00,Division 6,Portslade Sports Centre C,Preston Club B,,,3,2,12
08/10/2012,19:00,Division 6,Southwick Sports B,Moulsecoomb Club C,,,3,2,12
15/10/2012,19:00,Division 6,Brighton Ex-Services Club,Portslade Sports Centre C,,,2,3,12
15/10/2012,19:00,Division 6,Moulsecoomb Club C,Portslade Sports Centre B,,,1,4,12
15/10/2012,19:00,Division 6,Preston Club B,Southwick Sports B,,,3,2,12
15/10/2012,19:00,Division 6,Shoreham Royal British Legion,Castle Snooker Club K,,,0,5,12
22/10/2012,19:00,Division 6,Brighton Ex-Services Club,Shoreham Royal British Legion,,,4,1,12
22/10/2012,19:00,Division 6,Castle Snooker Club K,Moulsecoomb Club C,,,1,4,12
22/10/2012,19:00,Division 6,Portslade Sports Centre B,Preston Club B,,,1,4,12
22/10/2012,19:00,Division 6,Portslade Sports Centre C,Southwick Sports B,,,3,2,12
29/10/2012,19:00,Division 6,Brighton Ex-Services Club,Moulsecoomb Club C,,,4,1,12
29/10/2012,19:00,Division 6,Castle Snooker Club K,Preston Club B,,,2,3,12
29/10/2012,19:00,Division 6,Portslade Sports Centre B,Southwick Sports B,,,4,1,12
29/10/2012,19:00,Division 6,Shoreham Royal British Legion,Portslade Sports Centre C,,,3,2,12
05/11/2012,19:00,Division 6,Moulsecoomb Club C,Shoreham Royal British Legion,,,1,4,12
05/11/2012,19:00,Division 6,Portslade Sports Centre C,Portslade Sports Centre B,,,2,3,12
05/11/2012,19:00,Division 6,Preston Club B,Brighton Ex-Services Club,,,1,4,12
05/11/2012,19:00,Division 6,Southwick Sports B,Castle Snooker Club K,,,3,2,12
12/11/2012,19:00,Division 6,Brighton Ex-Services Club,Southwick Sports B,,,4,1,12
12/11/2012,19:00,Division 6,Castle Snooker Club K,Portslade Sports Centre B,,,1,4,12
12/11/2012,19:00,Division 6,Moulsecoomb Club C,Portslade Sports Centre C,,,2,3,12
12/11/2012,19:00,Division 6,Shoreham Royal British Legion,Preston Club B,,,3,2,12
19/11/2012,19:00,Division 6,Portslade Sports Centre B,Brighton Ex-Services Club,,,4,1,12
19/11/2012,19:00,Division 6,Portslade Sports Centre C,Castle Snooker Club K,,,3,2,12
19/11/2012,19:00,Division 6,Preston Club B,Moulsecoomb Club C,,,4,1,12
19/11/2012,19:00,Division 6,Southwick Sports B,Shoreham Royal British Legion,,,2,3,12
